"id","user_id","news_id","date","headline_sentiment","headline_polarity","sentence1_sentiment","sentence1_polarity","sentence2_sentiment","sentence2_polarity","sentence3_sentiment","sentence3_polarity","general_sentiment","general_polarity"
"1110","55","4588","2025-07-01 14:28:12.923048","3","3","3","3","2","1","7","2","5","2"
"1111","55","1955","2025-07-01 14:28:44.680795","5","2","4","3","5","1","7","2","7","1"
"1112","55","526","2025-07-01 14:29:39.444437","3","3","2","3","1","1","2","2","5","2"
"1113","55","1464","2025-07-01 14:30:16.158161","4","2","4","2","4","2","3","3","4","1"
"1114","55","2579","2025-07-01 14:30:50.249304","2","3","2","1","2","2","5","2","6","1"
"1115","56","3799","2025-07-01 14:31:09.29684","4","3","4","3","4","3","4","3","7","3"
"1116","55","3116","2025-07-01 14:31:18.876306","4","1","3","3","6","2","4","2","5","1"
"1117","56","3260","2025-07-01 14:31:46.751428","3","3","3","3","7","3","7","3","7","3"
"1118","55","3077","2025-07-01 14:31:57.912031","2","3","4","1","5","2","1","2","6","3"
"1119","19","914","2025-07-01 14:32:05.774694","5","3","2","3","5","3","5","3","5","3"
"1120","56","1100","2025-07-01 14:32:27.770781","6","2","8","2","8","2","3","2","8","3"
"1121","55","3248","2025-07-01 14:32:34.993751","2","3","2","2","2","2","7","2","7","1"
"1122","55","2997","2025-07-01 14:33:11.026365","4","2","2","3","5","3","2","1","6","2"
"1123","56","2976","2025-07-01 14:33:11.261731","7","2","7","2","7","2","7","2","8","2"
"1124","56","1860","2025-07-01 14:33:46.668466","7","3","7","3","7","3","7","3","7","3"
"1125","55","2428","2025-07-01 14:33:50.447692","2","3","6","3","2","2","2","3","5","1"
"1126","19","1273","2025-07-01 14:33:53.3622","1","1","1","1","1","1","1","1","1","1"
"1127","56","3046","2025-07-01 14:34:20.233486","3","3","3","3","3","3","3","3","3","3"
"1128","55","1958","2025-07-01 14:34:21.972014","2","3","1","2","6","3","6","2","5","2"
"1129","56","1116","2025-07-01 14:35:01.251128","8","2","8","2","8","2","4","3","8","2"
"1130","55","1576","2025-07-01 14:35:04.964603","4","3","6","2","4","3","5","1","4","2"
"1131","55","804","2025-07-01 14:35:39.531636","2","2","7","2","2","3","4","3","7","2"
"1132","56","3430","2025-07-01 14:35:42.080273","4","3","3","3","3","3","7","3","4","3"
"1133","19","3144","2025-07-01 14:36:04.144653","7","3","2","3","2","3","7","3","7","3"
"1134","55","2297","2025-07-01 14:36:16.944958","2","2","3","1","7","1","5","2","7","2"
"1135","56","3609","2025-07-01 14:36:28.012966","8","2","8","2","8","2","8","2","8","2"
"1136","55","2510","2025-07-01 14:36:46.474991","5","2","2","3","5","2","4","3","6","1"
"1137","56","291","2025-07-01 14:36:54.69148","4","3","4","3","4","3","4","3","4","3"
"1138","56","506","2025-07-01 14:37:26.869386","7","3","3","3","3","3","4","3","4","3"
"1139","55","1917","2025-07-01 14:37:28.889313","3","2","2","3","1","1","8","2","8","1"
"1140","56","931","2025-07-01 14:37:59.879764","8","3","8","2","8","2","8","2","8","2"
"1141","55","1816","2025-07-01 14:38:03.810464","2","3","2","3","2","1","7","3","6","2"
"1142","56","2727","2025-07-01 14:38:31.960571","3","3","3","3","3","3","3","3","3","3"
"1143","55","2110","2025-07-01 14:38:35.561801","2","3","4","2","1","1","8","1","3","1"
"1144","56","2785","2025-07-01 14:39:04.616688","8","2","8","2","8","2","8","2","8","2"
"1145","56","116","2025-07-01 14:41:19.961879","1","1","1","1","1","1","1","1","1","1"
"1146","56","2224","2025-07-01 14:41:53.654302","8","2","8","2","8","2","8","2","8","2"
"1147","56","2046","2025-07-01 14:42:17.295159","3","3","3","3","3","3","3","3","3","3"
"1148","56","356","2025-07-01 14:42:38.315233","3","3","3","3","3","3","3","3","3","3"
"1149","56","816","2025-07-01 14:43:00.46977","3","3","3","3","3","3","3","3","3","3"
"1150","56","4793","2025-07-01 14:43:21.641766","3","3","3","3","3","3","3","3","3","3"
"1151","56","3026","2025-07-01 14:43:54.667257","3","3","3","3","3","3","3","3","3","3"
"1152","56","3309","2025-07-01 14:44:26.217823","8","2","8","2","8","2","8","2","8","2"
"1153","56","274","2025-07-01 14:44:55.950522","4","3","4","3","4","3","4","3","4","3"
"1154","56","372","2025-07-01 14:45:21.179202","4","3","4","3","4","3","4","3","4","3"
"1155","56","1505","2025-07-01 14:45:45.058338","1","1","1","1","1","1","1","1","1","1"
"1156","56","875","2025-07-01 14:46:16.765977","4","3","4","3","4","3","4","3","4","3"
"1157","56","1130","2025-07-01 14:46:48.913398","7","3","7","3","7","3","8","3","7","3"
"1158","56","1237","2025-07-01 14:47:20.972865","3","3","3","3","3","3","3","3","3","3"
"1159","56","82","2025-07-01 14:47:44.96432","6","1","6","1","3","1","1","1","6","1"
"1160","56","1062","2025-07-01 14:48:19.935905","7","3","7","3","7","3","7","3","7","3"
"1161","56","3750","2025-07-01 14:48:49.507308","4","3","4","3","4","3","4","3","4","3"
"1162","56","435","2025-07-01 14:49:09.590273","3","3","3","3","3","3","3","3","3","3"
"1163","56","1049","2025-07-01 14:49:14.917901","3","3","3","3","3","3","3","3","3","3"
"1164","56","1918","2025-07-01 14:49:26.658571","3","3","3","3","3","3","3","3","3","3"
"1165","56","103","2025-07-01 14:49:35.820165","3","3","3","3","3","3","3","3","3","3"
"1166","51","4204","2025-07-01 20:27:07.180234","1","1","1","1","1","1","1","1","1","1"
"1167","47","3746","2025-07-01 23:15:12.047119","5","3","8","2","8","2","2","3","8","2"
"1168","47","3258","2025-07-01 23:21:02.866746","8","2","2","3","4","3","8","2","8","2"
"1169","47","1866","2025-07-01 23:22:49.54115","1","1","5","3","8","2","1","1","1","1"
"1170","47","3279","2025-07-01 23:26:47.15783","1","1","1","1","1","1","2","3","1","1"
"1171","47","483","2025-07-01 23:31:12.127152","1","1","1","1","1","1","8","2","1","1"
"1172","47","384","2025-07-01 23:32:03.396308","1","1","1","1","1","1","8","2","1","1"
"1173","47","1445","2025-07-01 23:35:37.114656","1","1","1","1","1","1","1","1","1","1"
"1174","47","1024","2025-07-01 23:38:15.364176","8","2","8","2","1","1","1","1","1","1"
"1175","47","4207","2025-07-01 23:39:36.77477","4","3","5","3","5","3","8","2","5","3"
"1176","47","1283","2025-07-01 23:41:42.521069","8","2","8","2","8","2","8","2","8","2"
"1177","47","1892","2025-07-01 23:43:42.893168","5","3","5","3","5","3","5","3","5","3"
"1178","47","1840","2025-07-02 00:12:58.195805","8","2","8","2","2","3","8","2","8","2"
"1179","47","1653","2025-07-02 00:13:47.268746","1","1","1","1","1","1","1","1","1","1"
"1180","47","522","2025-07-02 00:16:22.118146","8","2","8","2","8","2","1","1","8","2"
"1181","47","4460","2025-07-02 00:17:43.184887","2","3","2","3","1","1","5","3","2","3"
"1182","47","2290","2025-07-02 00:20:41.661957","1","1","1","1","1","1","1","1","1","1"
"1183","47","2737","2025-07-02 00:21:28.264702","1","1","1","1","1","1","1","1","1","1"
"1184","47","1022","2025-07-02 00:25:32.013088","1","1","1","1","1","1","8","2","1","1"
"1185","47","4636","2025-07-02 00:29:20.248619","5","3","5","3","5","3","5","3","5","3"
"1186","47","2612","2025-07-02 01:13:07.041767","8","2","1","1","1","1","1","1","1","1"
"1187","47","3217","2025-07-02 01:16:40.740922","8","2","2","3","2","3","5","3","2","3"
"1188","47","3036","2025-07-02 01:24:06.299327","2","3","2","3","1","1","1","1","8","2"
"1189","47","1995","2025-07-02 01:28:08.435191","4","3","2","3","5","3","5","3","4","3"
"1190","47","2632","2025-07-02 01:31:42.347557","5","3","5","3","5","3","8","2","5","3"
"1191","47","3789","2025-07-02 01:32:54.314577","1","1","1","1","1","1","1","1","1","1"
"1192","47","3906","2025-07-02 01:34:29.271435","2","3","2","3","8","2","2","3","2","3"
"1193","47","240","2025-07-02 01:36:31.629688","8","2","8","2","1","1","8","2","8","2"
"1194","47","4437","2025-07-02 01:37:36.995507","4","3","4","3","8","2","8","2","4","3"
"1195","66","4073","2025-07-05 23:01:51.508098","5","3","6","3","4","3","1","1","6","2"
"1196","66","4835","2025-07-05 23:03:33.062767","4","3","4","3","5","3","3","2","3","3"
"1197","66","938","2025-07-05 23:07:23.503041","1","1","1","1","1","1","7","3","1","1"
"1198","66","3653","2025-07-05 23:09:16.769759","8","2","8","2","1","1","1","1","1","1"
"1199","66","3563","2025-07-05 23:11:54.971955","5","3","5","3","8","2","1","1","5","3"
"1200","66","2357","2025-07-05 23:13:27.615655","1","1","1","1","1","1","1","1","1","1"
"1201","66","3818","2025-07-05 23:18:07.813773","6","2","6","1","1","1","1","1","6","1"
"1202","66","1344","2025-07-05 23:22:54.166612","1","1","4","3","6","2","6","3","6","3"
"1203","66","1058","2025-07-05 23:25:55.065741","6","3","1","1","1","1","1","1","1","1"
"1204","66","4050","2025-07-05 23:27:37.730253","1","1","1","1","1","1","1","1","1","1"
"1205","66","1113","2025-07-05 23:34:40.959314","1","1","1","1","1","1","1","1","1","1"
"1206","66","1364","2025-07-06 13:29:00.430731","1","1","1","1","1","1","1","1","1","1"
"1207","66","2889","2025-07-06 13:37:31.301814","1","1","1","1","1","1","1","1","1","1"
"1208","66","3643","2025-07-06 13:50:46.492443","8","2","6","3","5","2","1","1","5","3"
"1209","66","2684","2025-07-06 14:21:33.900605","1","1","1","1","1","1","1","1","1","1"
"1210","66","1748","2025-07-06 14:24:12.737466","1","1","1","1","1","1","5","3","1","1"
"1211","66","2101","2025-07-06 14:28:50.987254","8","2","8","2","5","3","5","3","5","3"
"1212","66","2936","2025-07-06 14:31:33.147102","8","2","8","2","5","3","5","3","5","3"
"1213","66","1900","2025-07-06 14:34:18.437673","8","2","8","2","8","2","8","2","8","2"
"1214","66","174","2025-07-06 14:36:42.386535","5","3","8","2","1","1","1","1","8","1"
"1215","66","3101","2025-07-06 14:42:29.417249","5","2","5","3","1","1","8","1","5","1"
"1216","66","4051","2025-07-06 17:39:55.504505","1","1","1","1","8","2","1","1","1","1"
"1217","66","934","2025-07-06 17:42:13.186547","1","1","1","1","1","3","1","1","1","1"
"1218","66","2403","2025-07-06 17:44:17.209486","1","1","1","1","1","1","1","1","1","1"
"1219","66","3860","2025-07-06 18:23:49.403535","1","1","1","1","1","1","1","1","1","1"
"1220","66","2903","2025-07-06 18:26:10.60699","1","1","1","1","1","1","1","1","1","1"
"1221","66","545","2025-07-06 18:27:37.051915","1","1","1","1","1","1","1","1","1","1"
"1222","66","3254","2025-07-06 18:28:38.000552","1","1","1","1","1","1","1","1","1","1"
"1223","66","1521","2025-07-06 18:29:36.359811","1","1","1","1","1","1","1","1","1","1"
"1224","66","3304","2025-07-06 18:31:16.651193","8","2","8","2","8","2","8","2","8","2"
"1225","66","2435","2025-07-06 18:33:01.507733","8","2","8","2","8","2","8","2","8","2"
"1226","72","4189","2025-07-11 13:29:43.48507","5","3","5","3","8","1","8","1","8","1"
"1227","72","4217","2025-07-11 13:32:37.55034","5","3","5","3","5","2","5","3","5","3"
"1228","73","1367","2025-07-11 16:22:54.072555","1","1","1","1","1","1","1","2","1","1"
"1229","73","4282","2025-07-11 16:24:19.229493","6","2","1","2","6","2","1","2","6","2"
"1230","73","628","2025-07-11 16:25:21.558074","1","1","1","1","1","1","1","1","1","1"
"1231","73","4369","2025-07-11 16:26:46.967877","6","1","1","1","6","2","5","3","6","2"
"1232","73","525","2025-07-11 16:28:19.523489","1","1","1","1","1","1","1","1","1","1"
"1233","73","2619","2025-07-11 16:29:05.274307","1","1","1","1","1","1","1","1","1","1"
"1234","73","2942","2025-07-11 16:33:04.338768","4","2","4","2","4","2","4","2","4","2"
"1235","73","4317","2025-07-11 16:34:42.566287","2","3","2","3","5","3","5","3","5","3"
"1236","73","623","2025-07-11 16:36:12.435731","1","1","1","1","1","2","1","1","1","1"
"1237","73","4195","2025-07-11 16:37:21.452207","5","3","5","3","5","3","5","3","5","3"
"1238","73","3362","2025-07-11 16:38:02.732922","1","1","1","1","1","1","1","1","1","1"
"1239","73","4762","2025-07-11 16:39:14.937903","5","3","5","3","5","3","5","3","5","3"
"1240","73","2862","2025-07-11 16:40:25.884772","1","1","1","2","1","2","1","1","1","1"
"1241","73","2703","2025-07-11 16:48:27.165538","8","2","6","2","6","2","1","1","8","2"
"1242","73","1202","2025-07-11 16:49:23.538228","1","1","1","1","1","1","1","1","1","1"
"1243","75","2339","2025-07-11 20:01:03.99232","2","3","4","3","1","1","1","1","8","3"
"1244","71","265","2025-07-11 20:01:59.788748","5","3","8","1","5","3","2","3","5","3"
"1245","75","2033","2025-07-11 20:02:32.262751","8","1","1","1","8","1","1","1","1","1"
"1246","75","4114","2025-07-11 20:03:55.602556","4","3","4","3","8","1","8","2","4","3"
"1247","75","4675","2025-07-11 20:05:52.89747","5","3","5","3","5","3","5","3","5","3"
"1248","75","4268","2025-07-11 20:09:22.962231","8","3","8","3","5","3","8","1","8","3"
"1249","75","285","2025-07-11 20:13:12.419278","8","2","8","1","1","1","1","1","1","1"
"1250","75","4541","2025-07-11 20:15:07.934982","8","3","6","3","8","3","1","1","6","3"
"1251","75","2681","2025-07-11 20:21:42.173379","8","2","8","2","1","1","1","1","8","1"
"1252","75","1962","2025-07-11 20:25:40.149688","8","1","1","1","1","1","1","1","1","1"
"1253","75","3213","2025-07-11 20:28:34.040226","8","2","8","1","8","1","8","1","8","1"
"1254","75","4378","2025-07-11 20:30:00.403088","1","1","1","1","8","1","8","1","1","1"
"1255","75","305","2025-07-11 20:32:03.091305","8","2","8","2","8","2","1","1","8","1"
"1256","75","4147","2025-07-11 20:36:40.284981","8","3","8","3","6","3","8","3","8","3"
"1257","71","4103","2025-07-11 20:38:34.579598","6","1","5","3","8","1","5","3","5","3"
"1258","75","2195","2025-07-11 20:38:36.750075","6","3","6","3","6","3","8","2","6","3"
"1259","75","1163","2025-07-11 20:39:54.852355","1","1","1","1","1","1","1","1","1","1"
"1260","71","3179","2025-07-11 20:40:21.019102","8","2","8","2","8","2","6","1","8","2"
"1261","75","121","2025-07-11 20:43:58.233319","5","3","8","3","1","1","8","3","2","3"
"1262","75","3881","2025-07-11 20:46:33.264374","1","1","6","1","6","1","8","2","1","1"
"1263","75","998","2025-07-11 20:48:32.637305","8","3","8","3","6","3","8","3","6","3"
"1264","75","1456","2025-07-11 20:52:36.994482","8","1","8","3","8","2","1","1","8","3"
"1265","71","3194","2025-07-11 20:53:51.508585","4","3","5","3","4","3","2","3","4","3"
"1266","75","1336","2025-07-11 20:54:05.184876","6","2","1","1","1","1","1","1","8","1"
"1267","75","1065","2025-07-11 20:55:09.050731","6","1","1","1","1","1","8","3","1","1"
"1268","71","4170","2025-07-11 20:56:09.563827","6","3","6","3","5","3","5","3","5","3"
"1269","75","920","2025-07-11 21:00:16.406232","8","3","8","1","8","1","1","1","8","3"
"1270","75","3645","2025-07-11 21:01:20.291797","1","1","6","2","6","3","6","3","6","3"
"1271","75","3783","2025-07-11 21:02:59.698234","1","1","6","2","6","1","1","1","6","1"
"1272","75","1282","2025-07-11 21:08:51.653869","1","1","6","1","4","3","6","3","8","3"
"1273","75","4789","2025-07-11 21:10:02.075451","8","3","8","2","8","1","6","1","6","3"
"1274","75","512","2025-07-11 21:11:26.091991","7","3","7","2","8","1","1","1","6","1"
"1275","75","2634","2025-07-11 21:12:54.47882","8","1","1","1","7","2","8","2","8","1"
"1276","75","4782","2025-07-11 21:14:06.36302","4","3","4","3","8","1","5","3","4","3"
"1277","75","3948","2025-07-11 21:15:29.955142","8","2","7","2","1","1","1","1","1","1"
"1278","71","3748","2025-07-11 21:48:40.97174","4","3","4","3","1","1","1","1","4","3"
"1279","71","4787","2025-07-11 21:50:58.530619","6","3","6","3","5","3","5","3","5","3"
"1280","71","3509","2025-07-11 21:52:10.605389","1","1","8","1","5","3","5","3","5","3"
"1281","71","558","2025-07-11 22:10:01.048865","5","3","1","1","5","3","8","2","5","3"
"1282","71","3507","2025-07-11 22:11:19.023706","5","3","5","3","2","3","1","1","5","3"
"1283","71","3726","2025-07-11 22:12:42.436972","4","3","4","3","1","1","1","1","4","3"
"1284","71","4439","2025-07-11 22:21:32.918051","5","3","5","3","8","2","5","3","5","3"
"1285","71","926","2025-07-11 22:22:46.465474","5","3","5","3","8","2","5","3","5","3"
"1286","71","1371","2025-07-11 22:25:10.01643","1","1","1","1","1","1","1","1","1","1"
"1287","71","1256","2025-07-11 22:27:48.05473","1","1","1","1","1","2","1","1","1","1"
"1288","71","1758","2025-07-11 22:30:31.929546","1","2","1","1","1","1","1","1","1","1"
"1289","71","1221","2025-07-11 22:32:07.328756","4","3","5","3","4","3","5","3","4","3"
"1290","71","3634","2025-07-11 22:33:38.171626","5","2","5","3","5","3","5","3","5","3"
"1291","71","4000","2025-07-11 22:36:17.82712","5","3","8","2","5","2","1","1","8","2"
"1292","71","2378","2025-07-11 22:37:58.380618","2","1","1","1","1","1","1","1","1","1"
"1293","71","1420","2025-07-11 22:43:44.949562","4","3","4","3","5","3","5","3","5","3"
"1294","71","3157","2025-07-11 22:44:38.920659","1","1","1","1","1","1","1","1","1","1"
"1295","71","352","2025-07-11 22:46:28.471898","1","1","1","1","1","1","1","1","1","1"
"1296","71","1921","2025-07-11 22:47:47.476018","5","3","5","3","1","1","5","3","5","3"
"1297","71","1652","2025-07-11 22:48:44.55388","1","1","1","1","1","1","1","1","1","1"
"1298","71","518","2025-07-11 22:50:46.459772","1","1","1","1","1","1","5","3","1","1"
"1299","71","2004","2025-07-11 22:51:54.673955","6","2","6","2","6","2","4","3","6","3"
"1300","71","3490","2025-07-11 22:54:06.701841","5","3","5","3","1","2","5","3","5","3"
"1301","71","3475","2025-07-11 22:55:28.583667","1","1","1","1","1","1","2","1","1","1"
"1302","71","1681","2025-07-11 22:56:31.486528","2","3","2","3","2","3","2","3","2","3"
"1303","76","2628","2025-07-11 23:09:18.131521","8","2","6","1","1","1","8","1","8","1"
"1304","77","4783","2025-07-12 04:57:14.392818","5","3","1","1","1","1","5","3","1","1"
"1305","77","156","2025-07-12 05:00:58.451198","4","2","1","1","1","1","4","1","4","1"
"1306","77","703","2025-07-12 05:03:22.651116","8","2","8","2","8","2","1","1","8","2"
"1307","72","3280","2025-07-12 12:43:41.799918","2","3","5","3","8","2","8","2","5","3"
"1308","72","2023","2025-07-12 12:45:16.68392","5","3","5","3","6","3","8","2","5","3"
"1309","72","1136","2025-07-12 12:46:21.261255","1","1","1","1","6","1","8","2","1","1"
"1310","72","2797","2025-07-12 12:47:22.258711","1","1","1","1","8","1","8","2","8","1"
"1311","72","2765","2025-07-12 12:53:05.575252","1","1","8","2","6","1","5","2","8","1"
"1312","72","2196","2025-07-12 12:56:09.187015","8","1","8","3","1","1","8","1","8","1"
"1313","72","1122","2025-07-12 12:57:24.467613","1","1","5","3","5","3","5","3","5","3"
"1314","72","450","2025-07-12 12:59:10.708749","8","1","8","2","8","1","1","1","8","1"
"1315","72","4042","2025-07-12 13:00:33.458593","6","3","6","1","5","3","5","3","6","3"
"1316","72","3203","2025-07-12 13:01:47.165199","8","2","1","1","8","2","8","2","8","2"
"1317","72","3127","2025-07-12 13:09:21.728823","8","2","5","3","5","3","1","1","5","3"
"1318","72","21","2025-07-12 13:10:12.765269","1","1","1","1","1","1","1","1","1","1"
"1319","72","318","2025-07-12 13:11:33.668203","8","2","8","1","1","1","1","1","1","1"
"1320","72","2825","2025-07-12 13:13:03.031978","1","1","1","1","1","1","1","1","6","1"
"1321","72","2117","2025-07-12 13:14:33.737504","6","3","5","3","5","3","8","2","5","3"
"1322","72","175","2025-07-12 13:16:17.950278","5","3","5","3","6","1","5","3","5","3"
"1323","72","737","2025-07-12 13:17:23.952045","5","3","5","3","6","2","6","1","6","2"
"1324","72","4467","2025-07-12 13:19:54.800033","6","1","1","1","6","3","6","1","6","1"
"1325","72","3234","2025-07-12 13:20:57.717215","5","3","6","3","8","2","8","2","8","2"
"1326","72","15","2025-07-12 13:28:16.749835","8","2","1","1","1","1","1","1","1","1"
"1327","72","3146","2025-07-12 13:31:32.063672","1","1","1","1","5","3","5","3","5","3"
"1328","72","3663","2025-07-12 13:32:19.730834","1","1","6","1","6","3","8","2","8","1"
"1329","72","3028","2025-07-12 13:33:52.583688","1","1","1","1","1","1","8","2","1","1"
"1330","72","4361","2025-07-12 13:35:17.290911","6","3","2","3","2","3","2","3","2","3"
"1331","72","3176","2025-07-12 13:37:06.241152","6","2","6","3","8","2","8","2","8","2"
"1332","78","905","2025-07-12 13:38:05.499541","1","1","2","2","1","1","8","2","8","2"
"1333","72","908","2025-07-12 13:38:21.480331","8","2","1","1","6","1","1","1","1","1"
"1334","72","1228","2025-07-12 13:39:25.067229","6","1","1","1","1","1","1","1","1","1"
"1335","72","1309","2025-07-12 13:40:23.164968","1","1","1","1","6","1","8","2","1","1"
"1336","78","801","2025-07-12 14:02:07.575288","2","3","8","2","8","2","2","3","2","2"
"1337","78","4737","2025-07-12 14:24:33.203835","4","3","2","3","2","3","2","3","2","3"
"1338","78","3669","2025-07-12 14:29:47.239212","2","3","2","3","8","2","8","2","8","2"
"1339","78","740","2025-07-12 14:31:18.218282","5","3","5","3","5","2","5","2","5","2"
"1340","78","1787","2025-07-12 14:32:53.799663","2","3","3","3","2","3","2","3","2","3"
"1341","79","4470","2025-07-12 15:05:31.134184","2","3","2","3","8","2","2","3","2","3"
"1342","79","1517","2025-07-12 16:25:37.539043","8","2","1","1","2","3","1","1","1","1"
"1343","79","1655","2025-07-12 16:27:50.859822","6","2","6","2","7","2","5","2","6","2"
"1344","78","1925","2025-07-12 19:07:25.645437","2","3","2","3","2","3","1","1","2","3"
"1345","78","3576","2025-07-12 19:08:48.68716","8","2","4","3","2","3","2","3","2","3"
"1346","78","885","2025-07-12 19:11:04.984208","2","3","2","3","2","3","8","2","2","3"
"1347","78","4739","2025-07-12 19:12:40.544295","2","3","2","3","2","3","2","3","2","3"
"1348","78","3833","2025-07-12 19:14:35.766595","4","3","2","3","2","3","8","2","2","3"
"1349","78","574","2025-07-12 19:15:53.259209","1","1","1","1","1","1","8","2","1","1"
"1350","78","1389","2025-07-12 19:17:01.774081","8","2","8","2","5","3","8","2","8","3"
"1351","78","4684","2025-07-12 19:18:01.346385","2","3","2","3","2","3","8","2","2","3"
"1352","78","444","2025-07-12 19:19:43.460237","5","3","5","3","5","3","2","3","5","3"
"1353","78","1133","2025-07-12 19:21:03.980849","2","3","2","3","8","2","1","1","8","2"
"1354","78","2712","2025-07-12 19:26:14.2695","8","2","1","1","5","3","5","3","5","3"
"1355","78","4543","2025-07-12 19:28:18.909729","2","3","2","3","4","3","2","3","2","3"
"1356","78","61","2025-07-12 19:30:40.556386","1","1","1","1","1","1","1","1","1","1"
"1357","78","2702","2025-07-12 19:33:10.251089","8","2","8","3","1","1","1","1","1","1"
"1358","78","2151","2025-07-12 19:35:31.49503","2","3","8","2","8","2","1","1","8","2"
"1359","78","1677","2025-07-12 19:37:44.780506","1","1","1","1","8","2","1","1","1","1"
"1360","78","1105","2025-07-12 19:39:05.681889","8","2","8","2","1","1","1","1","1","1"
"1361","78","1760","2025-07-12 19:45:04.306676","2","3","2","3","2","3","2","3","2","3"
"1362","78","2330","2025-07-12 19:47:39.792226","1","1","1","1","1","1","1","1","1","1"
"1363","78","1103","2025-07-12 19:50:06.742411","1","1","8","2","1","1","1","1","1","1"
"1364","78","936","2025-07-12 19:51:11.116327","4","3","4","3","4","3","2","3","4","3"
"1365","78","1518","2025-07-12 19:54:03.132445","8","2","8","2","1","1","1","1","1","1"
"1366","78","2299","2025-07-12 19:56:47.410725","1","1","8","1","8","1","1","1","1","1"
"1367","78","3199","2025-07-12 19:59:01.063373","2","3","5","3","2","3","5","3","5","3"
"1368","80","4277","2025-07-13 15:27:08.000018","5","3","5","3","6","1","2","3","5","3"
"1369","80","1408","2025-07-13 15:28:52.768905","1","1","1","1","1","1","8","2","1","1"
"1370","80","2676","2025-07-13 15:34:36.696665","7","3","7","3","4","3","5","3","7","3"
"1371","80","3778","2025-07-13 15:36:04.164896","1","1","1","1","1","1","1","1","1","1"
"1372","80","4337","2025-07-13 15:37:21.452229","1","1","1","1","1","1","1","1","1","1"
"1373","80","864","2025-07-13 15:41:27.00377","5","3","6","2","6","2","1","1","8","2"
"1374","80","1839","2025-07-13 15:42:32.033116","1","1","1","1","1","1","1","1","1","1"
"1375","80","1711","2025-07-13 15:44:11.588805","2","3","2","3","2","3","2","2","3","3"
"1376","80","4530","2025-07-13 15:45:50.112089","1","1","1","1","1","1","1","1","1","1"
"1377","80","2598","2025-07-13 15:47:01.581355","8","2","8","2","1","1","2","3","8","2"
"1378","80","2556","2025-07-13 15:47:51.888532","1","1","8","2","1","1","1","1","1","1"
"1379","80","1496","2025-07-13 15:48:51.988491","1","1","8","2","1","1","8","2","1","1"
"1380","80","1572","2025-07-13 15:49:52.621628","1","1","1","1","1","1","1","1","1","1"
"1381","80","3120","2025-07-13 15:51:41.934987","1","1","2","3","1","1","8","2","8","2"
"1382","80","2093","2025-07-13 15:53:13.147985","2","3","2","3","5","3","2","3","2","3"
"1383","80","84","2025-07-13 15:54:07.102939","2","2","1","1","1","1","5","3","8","2"
"1384","80","3646","2025-07-13 15:55:06.605804","6","2","1","1","5","3","1","1","8","2"
"1385","80","3732","2025-07-13 15:56:05.823444","2","3","2","3","5","3","2","2","2","3"
"1386","80","207","2025-07-13 15:57:08.818766","1","1","1","1","1","1","8","2","1","1"
"1387","80","3733","2025-07-13 16:00:16.662319","5","3","5","3","5","3","5","3","5","3"
"1388","80","2003","2025-07-13 16:01:29.190338","1","1","8","2","1","1","5","3","8","2"
"1389","80","4075","2025-07-13 16:02:34.800955","5","3","5","3","1","1","2","2","8","2"
"1390","80","4798","2025-07-13 16:04:20.770292","1","1","1","1","8","2","8","2","1","1"
"1391","80","177","2025-07-13 16:05:10.140372","1","1","1","1","1","1","2","3","8","2"
"1392","80","4258","2025-07-13 16:06:23.255656","5","2","5","3","5","3","5","3","5","3"
"1393","80","3038","2025-07-13 16:07:16.302214","1","1","1","1","1","1","1","1","1","1"
"1394","80","3061","2025-07-13 16:08:25.416541","5","3","8","2","1","1","1","1","8","2"
"1395","80","2970","2025-07-13 16:09:28.385378","2","3","2","3","5","3","5","3","5","3"
"1396","80","4801","2025-07-13 16:10:30.4738","5","3","2","3","5","3","2","3","5","3"
"1397","80","4259","2025-07-13 16:12:00.032611","5","3","4","3","5","3","5","2","5","3"
"1398","80","3836","2025-07-13 16:20:47.740788","2","3","2","3","5","3","5","3","2","3"
"1399","81","4597","2025-07-13 21:02:29.956722","5","3","8","2","1","1","1","1","1","1"
"1400","81","2872","2025-07-13 21:03:18.373996","5","3","5","3","1","1","1","1","1","1"
"1401","81","3501","2025-07-13 21:07:04.46166","1","1","1","1","1","1","1","1","2","1"
"1402","81","557","2025-07-13 21:13:33.768329","1","1","1","1","1","1","5","3","1","1"
"1403","81","4586","2025-07-13 21:17:06.238622","2","3","2","3","7","3","4","3","2","3"
"1404","81","2104","2025-07-13 21:17:46.675707","1","1","1","1","1","1","1","1","1","1"
"1405","81","4559","2025-07-13 21:21:10.575271","1","1","1","1","1","1","5","3","1","2"
"1406","81","16","2025-07-13 21:27:18.179887","2","3","2","3","8","2","2","3","2","3"
"1407","81","1003","2025-07-13 21:28:50.820851","2","2","2","3","2","3","2","3","2","3"
"1408","81","4356","2025-07-13 21:29:42.998491","4","3","7","3","7","3","4","3","4","3"
"1409","81","1451","2025-07-13 21:38:03.600338","1","1","6","1","8","1","1","1","1","1"
"1410","81","1330","2025-07-13 21:45:33.889373","2","3","5","3","5","3","4","3","5","3"
"1411","81","752","2025-07-13 21:47:52.550786","8","2","1","1","6","1","6","1","6","1"
"1412","81","2691","2025-07-13 21:53:36.871972","7","3","7","3","1","1","6","1","6","1"
